"num_item_id","definition","type","category","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30"
190,"寫","word","action_words",0.04,0.08,0.21,0.2,0.36,0.35,0.27,0.46,0.6,0.55,0.64,0.81,0.79,0.93,0.82
191,"畫(畫)","word","action_words",0.09,0.08,0.14,0.11,0.3,0.28,0.38,0.49,0.51,0.65,0.67,0.69,0.8,0.82,0.82
192,"油(顏色)","word","action_words",0,0.03,0,0.02,0.05,0.03,0.06,0.09,0.16,0.15,0.28,0.34,0.5,0.45,0.38
193,"睇","word","action_words",0.02,0.1,0.15,0.21,0.33,0.39,0.33,0.54,0.68,0.72,0.81,0.94,0.91,0.96,0.88
194,"望","word","action_words",0,0.03,0.02,0.02,0.04,0.07,0.1,0.12,0.18,0.2,0.31,0.34,0.5,0.51,0.47
195,"見","word","action_words",0,0.02,0,0.03,0.08,0.11,0.16,0.26,0.31,0.34,0.49,0.55,0.64,0.72,0.65
196,"眨(眼)","word","action_words",0,0.02,0.02,0.03,0.03,0.08,0.14,0.15,0.21,0.18,0.31,0.27,0.38,0.46,0.43
197,"聽","word","action_words",0,0.03,0.06,0.06,0.23,0.26,0.35,0.46,0.57,0.57,0.64,0.73,0.77,0.89,0.82
198,"聞/嗍*","word","action_words",0,0.03,0,0,0.05,0.1,0.08,0.18,0.19,0.17,0.34,0.37,0.45,0.54,0.43
199,"抹*","word","action_words",0.11,0.23,0.29,0.23,0.42,0.47,0.44,0.59,0.65,0.78,0.75,0.82,0.91,0.89,0.87
200,"洗","word","action_words",0.09,0.16,0.21,0.27,0.37,0.5,0.4,0.68,0.72,0.8,0.82,0.9,0.82,0.9,0.93
201,"晾(衫)","word","action_words",0,0,0,0.02,0.05,0.04,0.1,0.11,0.19,0.26,0.34,0.35,0.39,0.41,0.4
202,"執(收拾/拾起)","word","action_words",0.02,0.11,0.12,0.17,0.3,0.32,0.43,0.46,0.49,0.52,0.69,0.73,0.82,0.87,0.79
203,"疊*(起)","word","action_words",0.02,0.03,0.02,0.02,0.04,0.06,0.1,0.14,0.18,0.22,0.3,0.26,0.41,0.41,0.32
204,"搬","word","action_words",0,0.02,0.03,0.05,0.14,0.14,0.13,0.22,0.29,0.28,0.49,0.5,0.55,0.65,0.65
205,"沖","word","action_words",0,0.05,0.09,0.03,0.19,0.24,0.24,0.28,0.44,0.49,0.63,0.53,0.71,0.72,0.66
206,"掃","word","action_words",0,0.07,0.14,0.12,0.25,0.28,0.3,0.36,0.46,0.49,0.63,0.68,0.74,0.8,0.76
207,"梳(頭)","word","action_words",0.04,0.15,0.18,0.17,0.4,0.43,0.48,0.5,0.62,0.68,0.73,0.82,0.85,0.92,0.85
208,"刷(牙)","word","action_words",0.02,0.1,0.18,0.23,0.47,0.44,0.41,0.5,0.66,0.78,0.79,0.9,0.88,0.9,0.88
209,"買","word","action_words",0,0.07,0.17,0.11,0.3,0.42,0.54,0.55,0.57,0.72,0.7,0.81,0.83,0.92,0.87
210,"賣","word","action_words",0,0,0,0,0,0.03,0.03,0.05,0.06,0.02,0.06,0.03,0.11,0.17,0.1
211,"煮","word","action_words",0,0.03,0.03,0.05,0.16,0.17,0.27,0.32,0.5,0.54,0.57,0.73,0.77,0.86,0.79
212,"搽","word","action_words",0.04,0.18,0.18,0.21,0.4,0.56,0.52,0.62,0.69,0.74,0.73,0.92,0.91,0.93,0.93
213,"㩒","word","action_words",0.09,0.1,0.21,0.21,0.33,0.47,0.43,0.46,0.62,0.68,0.73,0.82,0.82,0.87,0.82
214,"㓤* (刺)","word","action_words",0.02,0.16,0.18,0.14,0.32,0.36,0.35,0.36,0.51,0.51,0.58,0.63,0.74,0.77,0.71
215,"指","word","action_words",0,0.1,0.05,0.11,0.21,0.15,0.22,0.27,0.32,0.35,0.36,0.52,0.58,0.63,0.63
216,"篤","word","action_words",0.04,0.08,0.09,0.11,0.21,0.21,0.22,0.24,0.22,0.37,0.36,0.45,0.56,0.56,0.54
217,"插","word","action_words",0,0,0.02,0,0.08,0.03,0.11,0.09,0.09,0.12,0.21,0.21,0.33,0.35,0.29
218,"搣*","word","action_words",0.16,0.25,0.33,0.36,0.52,0.46,0.56,0.55,0.69,0.78,0.78,0.82,0.85,0.8,0.81
219,"扭","word","action_words",0,0.02,0.05,0.02,0.12,0.11,0.17,0.2,0.21,0.17,0.33,0.42,0.62,0.49,0.44
220,"擰","word","action_words",0.02,0.05,0.02,0.02,0.08,0.12,0.17,0.19,0.26,0.26,0.28,0.45,0.56,0.49,0.46
221,"""lin2"" (捏住)","word","action_words",0,0,0,0,0.04,0.04,0.11,0.05,0.04,0.09,0.18,0.24,0.3,0.34,0.29
222,"攪","word","action_words",0.02,0.05,0.11,0.09,0.25,0.28,0.35,0.41,0.47,0.63,0.6,0.73,0.76,0.85,0.85
223,"唧*(牙膏)","word","action_words",0,0.02,0.06,0.02,0.1,0.11,0.11,0.19,0.25,0.26,0.45,0.37,0.45,0.49,0.47
224,"𡁶* (使發癢)","word","action_words",0.07,0.11,0.2,0.23,0.4,0.32,0.29,0.38,0.53,0.6,0.55,0.63,0.7,0.65,0.74
225,"𢯎* (搔癢)","word","action_words",0,0.05,0.08,0.12,0.18,0.18,0.27,0.32,0.43,0.49,0.51,0.61,0.61,0.68,0.66
226,"搲* (抓)","word","action_words",0,0.02,0,0.02,0.03,0.03,0.02,0.05,0.1,0.09,0.12,0.13,0.21,0.25,0.31
227,"摸","word","action_words",0.02,0.11,0.12,0.14,0.3,0.28,0.37,0.49,0.54,0.63,0.63,0.79,0.79,0.86,0.85
228,"揩","word","action_words",0,0,0,0,0.03,0.03,0.05,0.07,0.06,0.08,0.09,0.18,0.26,0.24,0.16
229,"掂","word","action_words",0,0.08,0.05,0,0.11,0.15,0.21,0.27,0.25,0.31,0.46,0.47,0.62,0.66,0.71
230,"掉*/抌*(垃圾)","word","action_words",0.2,0.28,0.29,0.35,0.47,0.53,0.49,0.61,0.69,0.85,0.78,0.84,0.95,0.93,0.94
231,"拋","word","action_words",0,0,0.05,0.06,0.12,0.06,0.14,0.2,0.18,0.22,0.3,0.39,0.48,0.56,0.54
232,"掟","word","action_words",0.04,0.08,0.17,0.14,0.26,0.31,0.25,0.41,0.44,0.51,0.54,0.63,0.79,0.8,0.71
233,"掹*","word","action_words",0,0.05,0.06,0.02,0.08,0.04,0.13,0.26,0.22,0.28,0.37,0.48,0.52,0.56,0.43
234,"搣開/撕開","word","action_words",0.02,0.07,0.03,0.08,0.12,0.17,0.19,0.39,0.41,0.37,0.57,0.53,0.59,0.73,0.68
235,"剝","word","action_words",0,0.05,0.06,0.05,0.22,0.21,0.3,0.27,0.35,0.46,0.4,0.42,0.58,0.56,0.5
236,"除(衫)","word","action_words",0.02,0.13,0.14,0.15,0.33,0.4,0.46,0.45,0.68,0.66,0.67,0.77,0.88,0.82,0.88
237,"著(衫)","word","action_words",0.02,0.1,0.14,0.2,0.36,0.36,0.46,0.54,0.68,0.8,0.78,0.9,0.88,0.92,0.91
238,"戴(表)","word","action_words",0,0.13,0.12,0.08,0.23,0.24,0.33,0.46,0.47,0.66,0.54,0.68,0.77,0.79,0.82
239,"知道","word","action_words",0.04,0.26,0.35,0.35,0.49,0.49,0.62,0.69,0.81,0.85,0.82,0.87,0.88,0.96,0.96
240,"明白","word","action_words",0,0.08,0.05,0.05,0.18,0.19,0.22,0.26,0.34,0.32,0.42,0.55,0.59,0.7,0.6
241,"識","word","action_words",0.09,0.16,0.2,0.14,0.41,0.32,0.46,0.54,0.53,0.71,0.78,0.85,0.82,0.86,0.85
242,"記得/記住","word","action_words",0,0.07,0.03,0.08,0.16,0.24,0.22,0.34,0.43,0.51,0.57,0.68,0.73,0.83,0.76
243,"會","word","action_words",0.02,0.11,0.08,0.11,0.26,0.29,0.29,0.34,0.51,0.52,0.57,0.73,0.77,0.77,0.75
244,"諗","word","action_words",0,0,0,0.02,0.03,0.03,0.05,0.11,0.09,0.15,0.22,0.19,0.29,0.44,0.37
245,"發夢","word","action_words",0,0.02,0.02,0,0,0,0.05,0,0.01,0.08,0.09,0.05,0.17,0.2,0.24
246,"估","word","action_words",0,0,0.02,0,0.03,0.03,0.06,0.07,0.06,0.17,0.12,0.15,0.2,0.28,0.29
247,"試","word","action_words",0,0,0.02,0.03,0.04,0.07,0.1,0.09,0.19,0.26,0.24,0.4,0.39,0.58,0.53
248,"扮","word","action_words",0,0,0.02,0,0.07,0.04,0.08,0.12,0.13,0.18,0.24,0.27,0.42,0.48,0.44
249,"摺","word","action_words",0,0,0.03,0.03,0.14,0.11,0.17,0.26,0.28,0.46,0.42,0.58,0.56,0.63,0.53
250,"貼/黐","word","action_words",0.02,0.08,0.12,0.17,0.25,0.25,0.33,0.35,0.51,0.58,0.6,0.71,0.74,0.85,0.78
251,"砌","word","action_words",0.02,0.07,0.12,0.11,0.23,0.19,0.22,0.27,0.41,0.55,0.63,0.71,0.73,0.72,0.78
252,"切","word","action_words",0.02,0.15,0.2,0.2,0.23,0.33,0.27,0.41,0.53,0.58,0.6,0.66,0.77,0.79,0.82
253,"剪","word","action_words",0,0.08,0.11,0.11,0.26,0.4,0.32,0.41,0.5,0.58,0.61,0.77,0.82,0.86,0.85
254,"綁/紮","word","action_words",0,0.03,0.05,0,0.08,0.11,0.11,0.16,0.22,0.2,0.36,0.42,0.55,0.62,0.53
255,"爬","word","action_words",0.04,0.13,0.2,0.15,0.32,0.35,0.44,0.51,0.57,0.68,0.64,0.73,0.77,0.83,0.79
256,"碌 (打滾)","word","action_words",0,0.05,0.05,0.06,0.11,0.11,0.17,0.23,0.29,0.38,0.45,0.47,0.5,0.61,0.62
257,"擒","word","action_words",0,0.02,0.05,0.03,0.07,0.12,0.16,0.16,0.25,0.26,0.4,0.44,0.55,0.54,0.6
258,"趴","word","action_words",0,0.05,0.06,0.06,0.08,0.18,0.16,0.2,0.28,0.34,0.37,0.5,0.52,0.65,0.54
259,"踎","word","action_words",0,0.02,0.05,0.03,0.12,0.14,0.16,0.27,0.24,0.32,0.39,0.42,0.5,0.56,0.53
260,"瞓低","word","action_words",0,0.05,0.06,0.06,0.18,0.22,0.27,0.43,0.43,0.62,0.64,0.65,0.76,0.8,0.76
261,"斟(水)","word","action_words",0.02,0.05,0.03,0.05,0.14,0.18,0.24,0.32,0.41,0.4,0.43,0.6,0.71,0.76,0.65
262,"倒(水)","word","action_words",0.02,0.05,0.05,0.02,0.23,0.12,0.25,0.24,0.34,0.51,0.46,0.65,0.73,0.7,0.69
263,"滴","word","action_words",0.02,0.03,0.02,0.05,0.11,0.12,0.11,0.14,0.22,0.25,0.21,0.34,0.35,0.42,0.46
264,"撥(開)","word","action_words",0,0.03,0.03,0,0.04,0.06,0.11,0.07,0.15,0.17,0.24,0.26,0.39,0.42,0.4
265,"拉","word","action_words",0.04,0.05,0.11,0.06,0.16,0.21,0.24,0.3,0.43,0.49,0.45,0.66,0.76,0.79,0.74
266,"推/㧬*","word","action_words",0,0.05,0.06,0.06,0.18,0.19,0.25,0.24,0.43,0.49,0.46,0.69,0.7,0.72,0.66
267,"撞","word","action_words",0,0.02,0.05,0.08,0.11,0.15,0.17,0.2,0.37,0.46,0.49,0.53,0.61,0.73,0.78
268,"踩","word","action_words",0.02,0.05,0.17,0.15,0.34,0.22,0.37,0.43,0.53,0.63,0.6,0.74,0.67,0.83,0.79
269,"騎","word","action_words",0,0.05,0.11,0.08,0.22,0.18,0.3,0.41,0.44,0.52,0.45,0.68,0.67,0.79,0.71
270,"跟住","word","action_words",0.02,0.03,0.06,0.08,0.19,0.21,0.16,0.35,0.43,0.51,0.57,0.65,0.76,0.86,0.82
271,"排隊","word","action_words",0,0,0,0,0.08,0.12,0.16,0.26,0.29,0.34,0.46,0.53,0.53,0.69,0.62
272,"等","word","action_words",0,0.02,0.06,0.05,0.23,0.26,0.3,0.41,0.5,0.43,0.51,0.74,0.76,0.82,0.79
273,"帶","word","action_words",0,0.03,0.05,0.02,0.12,0.08,0.24,0.24,0.34,0.46,0.46,0.61,0.71,0.75,0.71
274,"送","word","action_words",0,0,0.02,0,0.04,0.03,0.11,0.11,0.18,0.18,0.25,0.32,0.5,0.52,0.49
275,"接","word","action_words",0,0.02,0.02,0.02,0.1,0.08,0.17,0.27,0.25,0.29,0.36,0.44,0.53,0.66,0.54
276,"趕住","word","action_words",0,0,0.02,0,0,0,0.08,0.04,0.07,0.03,0.13,0.15,0.23,0.27,0.32
277,"幫(手)","word","action_words",0,0,0.03,0.05,0.11,0.1,0.17,0.24,0.34,0.43,0.54,0.56,0.61,0.77,0.75
278,"蝦","word","action_words",0,0.05,0.02,0.02,0.07,0.1,0.14,0.19,0.19,0.22,0.27,0.37,0.44,0.38,0.44
279,"搶","word","action_words",0,0.02,0.05,0.05,0.07,0.14,0.22,0.16,0.32,0.32,0.3,0.53,0.52,0.65,0.57
280,"借","word","action_words",0.02,0.02,0.03,0,0.03,0.04,0.13,0.11,0.13,0.18,0.19,0.29,0.44,0.49,0.38
281,"(交)換","word","action_words",0,0,0.02,0.02,0.08,0.11,0.16,0.16,0.24,0.4,0.42,0.35,0.39,0.54,0.46
282,"冚*(蓋上)","word","action_words",0.02,0.05,0.11,0.09,0.25,0.35,0.3,0.47,0.53,0.71,0.7,0.74,0.79,0.9,0.79
283,"遮(住)","word","action_words",0,0.03,0.05,0.08,0.23,0.24,0.25,0.36,0.44,0.57,0.57,0.61,0.73,0.83,0.84
284,"揭(開)","word","action_words",0,0.02,0.05,0.03,0.05,0.07,0.11,0.22,0.19,0.2,0.36,0.52,0.55,0.55,0.57
285,"打爛/整爛","word","action_words",0,0.02,0.05,0.02,0.14,0.18,0.22,0.32,0.43,0.46,0.46,0.69,0.65,0.79,0.79
286,"修理","word","action_words",0,0,0,0,0.01,0,0.02,0.05,0.04,0.06,0.12,0.06,0.15,0.23,0.16
287,"整(嘢)","word","action_words",0,0,0.02,0.03,0.12,0.12,0.21,0.23,0.29,0.34,0.45,0.52,0.59,0.76,0.66
288,"做(嘢)","word","action_words",0,0,0.03,0.02,0.07,0.14,0.17,0.31,0.31,0.4,0.46,0.5,0.65,0.76,0.68
289,"做完","word","action_words",0,0.02,0.02,0,0.05,0.14,0.11,0.2,0.29,0.48,0.42,0.66,0.62,0.65,0.71
290,"拜拜/再見","word","games_routines",0.51,0.66,0.77,0.8,0.9,0.85,0.9,0.99,0.97,0.98,0.99,0.98,0.98,0.99,0.99
291,"Hello/Hi","word","games_routines",0,0,0,0.02,0,0,0,0,0,0,0,0,0.02,0.01,0
292,"多謝/謝謝","word","games_routines",0.22,0.36,0.45,0.48,0.64,0.68,0.76,0.8,0.82,0.88,0.79,0.94,0.97,0.93,0.91
293,"唔該","word","games_routines",0.02,0.21,0.24,0.2,0.4,0.5,0.52,0.65,0.72,0.74,0.7,0.94,0.88,0.94,0.91
294,"對唔住/Sorry","word","games_routines",0,0.03,0.02,0.14,0.16,0.26,0.29,0.28,0.46,0.46,0.52,0.61,0.7,0.83,0.76
295,"係","word","games_routines",0.24,0.28,0.36,0.45,0.6,0.54,0.7,0.69,0.71,0.83,0.73,0.92,0.95,0.96,0.85
296,"啱喇","word","games_routines",0,0.08,0.05,0.09,0.22,0.19,0.21,0.31,0.44,0.54,0.51,0.69,0.67,0.75,0.74
297,"要","word","games_routines",0.16,0.2,0.32,0.41,0.59,0.61,0.67,0.78,0.81,0.88,0.88,0.94,0.92,0.97,0.91
298,"唔要","word","games_routines",0.09,0.16,0.17,0.24,0.49,0.51,0.49,0.64,0.72,0.75,0.79,0.82,0.91,0.92,0.9
299,"唔好","word","games_routines",0.13,0.16,0.15,0.18,0.36,0.54,0.52,0.57,0.71,0.69,0.78,0.82,0.88,0.92,0.9
300,"唔准/唔得","word","games_routines",0.09,0.08,0.14,0.08,0.25,0.25,0.37,0.45,0.57,0.52,0.54,0.69,0.77,0.83,0.79
301,"Shh (安靜)","word","games_routines",0.13,0.26,0.45,0.36,0.48,0.42,0.62,0.57,0.6,0.71,0.66,0.71,0.7,0.73,0.75
302,"賴/痾屎/臭臭","word","games_routines",0.11,0.33,0.38,0.29,0.53,0.58,0.65,0.68,0.75,0.86,0.79,0.92,0.94,0.94,0.94
303,"賴/痾尿/尿尿","word","games_routines",0.07,0.18,0.33,0.29,0.48,0.51,0.52,0.66,0.69,0.82,0.82,0.89,0.89,0.94,0.91
304,"抆Pek Pek/抆屎*","word","games_routines",0,0.02,0.06,0.08,0.15,0.18,0.24,0.24,0.28,0.42,0.4,0.4,0.42,0.55,0.49
305,"沖涼/洗白白","word","games_routines",0.2,0.36,0.52,0.42,0.64,0.54,0.62,0.74,0.76,0.88,0.82,0.95,0.94,0.96,0.99
306,"瞓晏覺/覺覺","word","games_routines",0.16,0.28,0.36,0.38,0.56,0.57,0.59,0.76,0.76,0.88,0.84,0.92,0.94,0.94,0.9
307,"刷牙","word","games_routines",0,0.1,0.18,0.17,0.37,0.39,0.32,0.5,0.6,0.8,0.76,0.84,0.89,0.87,0.88
308,"洗手","word","games_routines",0.02,0.1,0.12,0.23,0.4,0.54,0.49,0.54,0.71,0.86,0.81,0.94,0.91,0.94,0.93
309,"食飯","word","games_routines",0,0.08,0.23,0.14,0.38,0.46,0.41,0.51,0.62,0.8,0.75,0.89,0.91,0.93,0.88
310,"早晨","word","games_routines",0.02,0.11,0.08,0.14,0.26,0.35,0.4,0.54,0.6,0.6,0.66,0.69,0.8,0.85,0.74
311,"早抖/Good night","word","games_routines",0,0.03,0.03,0.06,0.08,0.17,0.17,0.18,0.35,0.38,0.49,0.44,0.59,0.66,0.59
312,"返學","word","games_routines",0,0.02,0.08,0.06,0.19,0.17,0.24,0.35,0.54,0.63,0.6,0.69,0.83,0.82,0.85
313,"去街街","word","games_routines",0.4,0.49,0.64,0.61,0.74,0.68,0.71,0.86,0.88,0.92,0.9,0.98,0.97,0.96,0.99
314,"買(嘢)","word","games_routines",0,0.08,0.09,0.11,0.34,0.38,0.46,0.57,0.63,0.75,0.63,0.71,0.85,0.92,0.87
315,"好嘢","word","games_routines",0.07,0.23,0.3,0.26,0.42,0.44,0.46,0.51,0.66,0.75,0.69,0.9,0.85,0.86,0.91
316,"好啦","word","games_routines",0.02,0.03,0.02,0.06,0.12,0.12,0.22,0.23,0.4,0.34,0.46,0.53,0.56,0.68,0.69
317,"快啲","word","games_routines",0.04,0.05,0.17,0.12,0.33,0.44,0.38,0.57,0.68,0.74,0.79,0.85,0.86,0.93,0.94
318,"等陣","word","games_routines",0,0,0.05,0.02,0.12,0.1,0.17,0.26,0.35,0.34,0.51,0.52,0.65,0.69,0.72
319,"打電話","word","games_routines",0.02,0.07,0.12,0.15,0.19,0.36,0.29,0.5,0.5,0.74,0.64,0.77,0.79,0.92,0.88
320,"聽話","word","games_routines",0,0,0.02,0.06,0.12,0.14,0.19,0.26,0.34,0.43,0.46,0.35,0.64,0.77,0.59
321,"救命","word","games_routines",0,0.03,0.05,0.03,0.04,0.04,0.14,0.19,0.28,0.42,0.36,0.37,0.56,0.65,0.54
322,"一歲/兩歲","word","games_routines",0.02,0.07,0.09,0.06,0.15,0.17,0.21,0.32,0.5,0.52,0.66,0.76,0.82,0.9,0.85
323,"Boo嘖","word","games_routines",0.18,0.28,0.26,0.3,0.48,0.31,0.35,0.32,0.43,0.52,0.49,0.66,0.47,0.49,0.56
324,"點蟲蟲","word","games_routines",0.11,0.16,0.17,0.23,0.37,0.43,0.49,0.53,0.62,0.69,0.7,0.74,0.7,0.79,0.72
325,"包剪𢱕*","word","games_routines",0,0.05,0.11,0.14,0.04,0.15,0.21,0.2,0.32,0.31,0.31,0.42,0.53,0.7,0.5
326,"捉伊人","word","games_routines",0,0.02,0,0.02,0.01,0,0.06,0.07,0.09,0.18,0.15,0.21,0.29,0.37,0.28
327,"伏匿匿*","word","games_routines",0,0,0,0,0.04,0.04,0.08,0.09,0.12,0.11,0.13,0.19,0.27,0.27,0.25
328,"波","word","toys",0.51,0.67,0.77,0.79,0.89,0.88,0.89,0.92,0.94,0.98,0.97,1,0.97,0.99,1
329,"公仔","word","toys",0.02,0.1,0.18,0.21,0.22,0.36,0.33,0.45,0.56,0.63,0.64,0.77,0.8,0.89,0.81
330,"書","word","toys",0.07,0.3,0.36,0.32,0.53,0.53,0.56,0.65,0.75,0.86,0.87,0.92,0.91,0.94,0.94
331,"筆","word","toys",0.11,0.34,0.44,0.41,0.58,0.64,0.75,0.7,0.81,0.92,0.87,0.95,0.91,0.97,0.94
332,"鉛筆","word","toys",0,0,0,0.02,0.01,0,0.06,0.11,0.1,0.08,0.19,0.26,0.18,0.39,0.31
333,"顏色筆","word","toys",0,0,0,0,0,0.01,0.05,0.07,0.12,0.12,0.18,0.21,0.27,0.42,0.35
334,"膠水","word","toys",0,0,0,0,0,0.01,0.03,0.05,0.06,0.09,0.12,0.18,0.3,0.31,0.29
335,"貼紙","word","toys",0,0.07,0.02,0.09,0.04,0.12,0.1,0.2,0.25,0.28,0.31,0.42,0.64,0.65,0.63
336,"歌","word","toys",0,0.15,0.27,0.18,0.41,0.4,0.46,0.57,0.62,0.78,0.75,0.81,0.86,0.93,0.85
337,"咪","word","toys",0.02,0.02,0.02,0.06,0.11,0.04,0.13,0.14,0.22,0.28,0.28,0.29,0.44,0.45,0.43
338,"槍","word","toys",0.02,0.03,0.06,0.15,0.16,0.21,0.24,0.41,0.46,0.51,0.48,0.65,0.67,0.77,0.74
339,"積木/Lego","word","toys",0.02,0.03,0.03,0.03,0.11,0.08,0.16,0.2,0.29,0.26,0.46,0.4,0.45,0.66,0.51
340,"車轆","word","toys",0,0.02,0.03,0.09,0.14,0.11,0.16,0.22,0.31,0.37,0.42,0.5,0.5,0.63,0.54
341,"煮飯仔","word","toys",0,0.03,0.03,0,0.04,0.08,0.11,0.09,0.18,0.17,0.33,0.35,0.5,0.48,0.46
342,"鈴啷","word","toys",0.02,0,0.06,0.08,0.12,0.11,0.19,0.27,0.31,0.38,0.37,0.45,0.56,0.56,0.34
343,"汽球","word","toys",0,0.02,0.03,0.02,0.01,0.03,0.11,0.07,0.09,0.2,0.19,0.15,0.17,0.41,0.15
344,"故仔/故事","word","toys",0,0,0.02,0,0.03,0.04,0.11,0.19,0.19,0.25,0.37,0.34,0.45,0.66,0.53
345,"風箏/紙鳶","word","toys",0,0,0,0.02,0.03,0,0.02,0.05,0.13,0.08,0.15,0.23,0.21,0.3,0.21
346,"啤牌","word","toys",0,0.05,0.02,0.03,0.05,0.07,0.06,0.12,0.21,0.29,0.27,0.4,0.44,0.39,0.37
347,"遊戲機","word","toys",0,0.05,0.02,0.08,0.04,0.08,0.13,0.16,0.16,0.18,0.19,0.31,0.52,0.42,0.47
348,"玩具","word","toys",0,0.02,0.05,0.06,0.15,0.14,0.29,0.3,0.41,0.54,0.49,0.66,0.74,0.82,0.81
349,"禮物","word","toys",0,0,0.02,0.02,0,0.01,0.11,0.09,0.15,0.17,0.25,0.19,0.39,0.44,0.4
350,"冇(晒)","word","descriptive_words",0.33,0.59,0.7,0.56,0.82,0.79,0.83,0.86,0.93,0.98,0.96,0.97,0.98,0.99,1
351,"曳","word","descriptive_words",0.42,0.61,0.58,0.61,0.64,0.69,0.73,0.78,0.87,0.91,0.88,0.94,0.88,0.94,0.94
352,"乖","word","descriptive_words",0.07,0.13,0.21,0.26,0.55,0.47,0.51,0.51,0.69,0.83,0.78,0.89,0.83,0.9,0.82
353,"好","word","descriptive_words",0.11,0.21,0.24,0.29,0.48,0.46,0.46,0.55,0.56,0.69,0.76,0.85,0.85,0.9,0.85
354,"壞","word","descriptive_words",0,0,0.02,0.02,0.07,0.07,0.14,0.16,0.19,0.14,0.22,0.19,0.3,0.51,0.38
355,"靚","word","descriptive_words",0.2,0.3,0.39,0.45,0.6,0.64,0.49,0.72,0.72,0.88,0.88,0.94,0.94,0.96,0.91
356,"得意/可愛","word","descriptive_words",0,0,0.02,0.05,0.04,0.07,0.13,0.22,0.28,0.31,0.27,0.44,0.56,0.63,0.69
357,"醜樣","word","descriptive_words",0,0.02,0.05,0.03,0.07,0.07,0.08,0.19,0.24,0.26,0.33,0.32,0.45,0.44,0.6
358,"肉酸/核突","word","descriptive_words",0,0.03,0.02,0.05,0.1,0.06,0.13,0.18,0.31,0.31,0.37,0.35,0.5,0.58,0.54
359,"叻","word","descriptive_words",0.13,0.25,0.35,0.33,0.49,0.49,0.52,0.53,0.65,0.75,0.75,0.84,0.83,0.87,0.85
360,"蠢","word","descriptive_words",0,0,0,0.03,0,0.04,0.06,0.03,0.16,0.17,0.12,0.18,0.27,0.38,0.35
361,"熱","word","descriptive_words",0.04,0.25,0.26,0.35,0.52,0.5,0.57,0.66,0.75,0.86,0.84,0.95,0.94,0.93,0.94
362,"暖","word","descriptive_words",0,0.02,0,0.02,0.01,0.03,0.03,0.05,0.1,0.11,0.15,0.16,0.14,0.27,0.26
363,"凍","word","descriptive_words",0,0.13,0.12,0.15,0.38,0.38,0.41,0.51,0.63,0.82,0.72,0.85,0.89,0.93,0.88
364,"涼","word","descriptive_words",0,0,0.02,0,0.01,0.06,0.05,0.09,0.15,0.17,0.19,0.19,0.29,0.35,0.35
365,"香","word","descriptive_words",0,0.05,0.03,0.03,0.18,0.1,0.25,0.32,0.41,0.38,0.48,0.6,0.7,0.73,0.68
366,"臭","word","descriptive_words",0.02,0.16,0.2,0.2,0.42,0.42,0.35,0.51,0.57,0.68,0.7,0.82,0.85,0.86,0.87
367,"飽","word","descriptive_words",0.22,0.38,0.32,0.38,0.58,0.58,0.65,0.72,0.72,0.86,0.79,0.9,0.94,0.94,0.96
368,"肚餓","word","descriptive_words",0,0.07,0.02,0.03,0.04,0.14,0.19,0.23,0.28,0.4,0.43,0.37,0.59,0.65,0.65
369,"好味/好食","word","descriptive_words",0.02,0.16,0.23,0.15,0.36,0.4,0.51,0.51,0.69,0.78,0.73,0.87,0.86,0.93,0.87
370,"頸渴/口渴","word","descriptive_words",0,0,0,0.02,0.01,0.04,0.08,0.14,0.18,0.31,0.3,0.37,0.41,0.62,0.49
371,"甜","word","descriptive_words",0.02,0.03,0.06,0.08,0.1,0.18,0.17,0.22,0.35,0.48,0.48,0.63,0.61,0.75,0.68
372,"酸","word","descriptive_words",0,0.02,0.02,0.06,0.07,0.08,0.11,0.14,0.13,0.37,0.37,0.32,0.41,0.45,0.51
373,"苦","word","descriptive_words",0.02,0,0.02,0.03,0.03,0.07,0.06,0.2,0.1,0.26,0.22,0.4,0.35,0.44,0.49
374,"辣","word","descriptive_words",0,0.07,0.03,0.09,0.11,0.19,0.14,0.32,0.4,0.49,0.46,0.53,0.61,0.72,0.65
375,"濕","word","descriptive_words",0.02,0.07,0.18,0.21,0.38,0.44,0.48,0.58,0.6,0.75,0.76,0.81,0.79,0.86,0.91
376,"腍*","word","descriptive_words",0,0,0,0,0.03,0.03,0.03,0.04,0.06,0.08,0.16,0.15,0.2,0.32,0.16
377,"軟","word","descriptive_words",0,0,0,0,0,0.03,0.05,0.03,0.01,0.02,0.16,0.15,0.14,0.37,0.19
378,"硬","word","descriptive_words",0,0,0,0.02,0.05,0.04,0.11,0.15,0.18,0.22,0.33,0.42,0.38,0.54,0.49
379,"黐𥹉𥹉/𥹉黐黐*","word","descriptive_words",0,0.02,0.06,0.09,0.03,0.15,0.19,0.26,0.24,0.4,0.42,0.45,0.38,0.56,0.54
380,"滑","word","descriptive_words",0,0,0,0.03,0.03,0.08,0.14,0.19,0.21,0.25,0.27,0.37,0.44,0.49,0.47
381,"跣*","word","descriptive_words",0,0,0.02,0.02,0.04,0.04,0.11,0.16,0.16,0.2,0.18,0.31,0.23,0.35,0.47
382,"驚","word","descriptive_words",0.22,0.28,0.36,0.39,0.6,0.62,0.65,0.68,0.84,0.88,0.87,0.94,0.95,0.93,0.94
